time,open,high,low,close,volume
2025.12.17 18:00,4342.474000,4346.439000,4328.907000,4335.995000,22052
2025.12.17 17:00,4333.613000,4342.487000,4328.597000,4342.446000,22566
2025.12.17 16:00,4330.239000,4337.589000,4320.312000,4333.484000,35036
2025.12.17 15:00,4338.154000,4349.297000,4324.128000,4330.188000,39769
2025.12.17 14:00,4342.005000,4346.108000,4322.856000,4338.205000,38308
2025.12.17 13:00,4317.471000,4344.024000,4315.115000,4341.940000,21814
2025.12.17 12:00,4316.457000,4323.287000,4314.921000,4317.582000,9177
2025.12.17 11:00,4317.666000,4320.578000,4315.180000,4316.409000,7749
2025.12.17 10:00,4316.935000,4322.280000,4306.453000,4317.632000,10039
2025.12.17 09:00,4319.072000,4323.293000,4316.001000,4317.043000,9989
2025.12.17 08:00,4317.798000,4320.971000,4308.276000,4319.137000,14966
2025.12.17 07:00,4328.694000,4328.694000,4315.555000,4317.827000,14717
2025.12.17 06:00,4333.988000,4337.784000,4324.854000,4328.668000,14852
2025.12.17 05:00,4329.645000,4342.530000,4328.066000,4333.959000,18145
2025.12.17 04:00,4323.670000,4331.627000,4320.446000,4329.684000,10034
2025.12.17 03:00,4314.303000,4325.164000,4312.595000,4323.639000,14118
2025.12.17 02:00,4326.766000,4327.864000,4311.204000,4314.267000,18099
2025.12.17 01:00,4313.200000,4326.853000,4311.409000,4326.728000,22188
2025.12.17 00:00,4307.905000,4315.050000,4307.375000,4313.228000,7026
2025.12.16 23:00,4302.935000,4309.190000,4301.745000,4307.860000,5843
2025.12.16 21:00,4304.709000,4305.583000,4300.693000,4302.417000,4788
2025.12.16 20:00,4310.676000,4314.381000,4302.817000,4304.749000,12603
2025.12.16 19:00,4311.337000,4315.981000,4297.382000,4310.723000,19350
2025.12.16 18:00,4303.446000,4313.562000,4298.020000,4311.330000,18476
2025.12.16 17:00,4300.554000,4310.827000,4300.095000,4303.479000,17083
2025.12.16 16:00,4319.758000,4323.172000,4291.066000,4300.577000,28702
2025.12.16 15:00,4324.772000,4335.137000,4312.222000,4319.805000,35889
2025.12.16 14:00,4312.974000,4332.308000,4311.416000,4324.807000,33429
2025.12.16 13:00,4294.503000,4313.349000,4290.807000,4313.015000,28483
2025.12.16 12:00,4278.422000,4295.008000,4276.705000,4294.475000,12606
2025.12.16 11:00,4277.317000,4279.629000,4273.752000,4278.382000,8621
2025.12.16 10:00,4280.390000,4284.324000,4274.734000,4277.355000,12000
2025.12.16 09:00,4284.767000,4285.833000,4276.393000,4280.361000,9116
2025.12.16 08:00,4287.577000,4289.537000,4275.426000,4284.723000,14694
2025.12.16 07:00,4289.207000,4289.909000,4279.496000,4287.643000,12275
2025.12.16 06:00,4284.185000,4292.060000,4282.530000,4289.242000,12652
2025.12.16 05:00,4289.158000,4292.268000,4271.599000,4284.136000,19065
2025.12.16 04:00,4290.867000,4292.283000,4286.569000,4289.095000,10184
2025.12.16 03:00,4289.948000,4294.483000,4280.571000,4290.839000,21490
2025.12.16 02:00,4308.829000,4312.267000,4286.460000,4289.922000,20864
2025.12.16 01:00,4307.862000,4317.922000,4299.075000,4308.853000,22681
2025.12.16 00:00,4304.132000,4313.220000,4302.673000,4307.831000,13184
2025.12.15 23:00,4307.392000,4309.724000,4303.263000,4304.150000,6108
2025.12.15 21:00,4304.450000,4305.955000,4300.703000,4305.437000,5305
2025.12.15 20:00,4314.176000,4314.501000,4299.462000,4304.480000,15084
2025.12.15 19:00,4313.060000,4317.743000,4307.865000,4314.227000,12743
2025.12.15 18:00,4304.436000,4313.609000,4299.979000,4313.017000,14361
2025.12.15 17:00,4297.394000,4306.632000,4290.690000,4304.470000,20117
2025.12.15 16:00,4318.339000,4318.941000,4285.180000,4297.464000,41459
2025.12.15 15:00,4323.555000,4327.786000,4311.433000,4318.307000,40864
2025.12.15 14:00,4332.300000,4336.702000,4317.346000,4323.594000,38422
2025.12.15 13:00,4345.636000,4346.371000,4330.824000,4332.273000,22056
2025.12.15 12:00,4342.845000,4348.460000,4342.674000,4345.670000,9031
2025.12.15 11:00,4339.639000,4343.720000,4335.333000,4342.747000,7887
2025.12.15 10:00,4342.552000,4348.207000,4337.725000,4339.706000,9800
2025.12.15 09:00,4346.851000,4350.352000,4342.362000,4342.585000,10086
2025.12.15 08:00,4339.306000,4349.083000,4338.921000,4346.898000,9584
2025.12.15 07:00,4343.632000,4344.848000,4333.620000,4339.349000,11583
2025.12.15 06:00,4343.453000,4347.599000,4339.729000,4343.712000,12376
2025.12.15 05:00,4326.129000,4344.329000,4324.709000,4343.484000,12486
2025.12.15 04:00,4327.147000,4330.085000,4323.149000,4326.099000,8569
2025.12.15 03:00,4326.397000,4329.634000,4319.407000,4327.075000,12133
2025.12.15 02:00,4322.401000,4329.161000,4320.890000,4326.428000,12533
2025.12.15 01:00,4307.546000,4325.312000,4305.777000,4322.483000,18253
2025.12.15 00:00,4302.431000,4308.110000,4300.079000,4307.581000,8822
2025.12.14 23:00,4300.525000,4308.411000,4299.862000,4302.391000,9931
2025.12.12 21:00,4299.287000,4304.299000,4298.200000,4300.983000,7018
2025.12.12 20:00,4296.527000,4302.955000,4288.403000,4299.229000,18801
2025.12.12 19:00,4294.931000,4299.789000,4289.794000,4296.552000,18307
2025.12.12 18:00,4294.272000,4303.627000,4290.488000,4294.896000,25687
2025.12.12 17:00,4282.062000,4298.432000,4271.144000,4294.230000,36255
2025.12.12 16:00,4290.446000,4296.714000,4256.958000,4282.037000,79269
2025.12.12 15:00,4346.936000,4351.512000,4283.082000,4290.494000,81343
2025.12.12 14:00,4340.998000,4353.570000,4330.681000,4346.965000,41124
2025.12.12 13:00,4325.844000,4346.176000,4321.322000,4341.042000,26745
2025.12.12 12:00,4336.503000,4338.972000,4324.683000,4325.880000,16686
2025.12.12 11:00,4329.768000,4339.355000,4327.004000,4336.431000,15967
2025.12.12 10:00,4318.279000,4330.941000,4314.703000,4329.720000,16058
2025.12.12 09:00,4308.023000,4320.361000,4306.831000,4318.241000,16322
2025.12.12 08:00,4287.153000,4309.552000,4286.981000,4308.075000,14639
2025.12.12 07:00,4282.798000,4290.557000,4281.357000,4287.175000,9959
2025.12.12 06:00,4279.127000,4283.195000,4276.641000,4282.915000,10264
2025.12.12 05:00,4266.497000,4280.628000,4266.085000,4278.978000,9840
2025.12.12 04:00,4270.591000,4271.135000,4266.271000,4266.478000,6718
2025.12.12 03:00,4270.455000,4274.607000,4268.665000,4270.609000,9395
2025.12.12 02:00,4271.031000,4276.891000,4269.415000,4270.501000,12330
2025.12.12 01:00,4269.694000,4276.116000,4264.738000,4271.055000,22265
2025.12.12 00:00,4276.471000,4280.202000,4268.830000,4269.654000,10975
2025.12.11 23:00,4282.929000,4283.115000,4272.422000,4276.523000,7359
2025.12.11 21:00,4276.227000,4283.660000,4272.525000,4280.179000,22301
2025.12.11 20:00,4273.598000,4276.498000,4264.227000,4276.268000,36749
2025.12.11 19:00,4268.110000,4277.727000,4262.962000,4273.621000,31450
2025.12.11 18:00,4278.603000,4285.959000,4266.730000,4268.134000,32202
2025.12.11 17:00,4273.527000,4281.892000,4272.104000,4278.625000,41670
2025.12.11 16:00,4255.933000,4279.227000,4250.067000,4273.495000,51563
2025.12.11 15:00,4230.140000,4261.540000,4226.160000,4256.005000,57958
2025.12.11 14:00,4221.060000,4244.471000,4217.824000,4230.210000,55562
2025.12.11 13:00,4220.473000,4223.299000,4205.192000,4220.986000,38571
2025.12.11 12:00,4211.197000,4220.527000,4208.776000,4220.383000,20833
2025.12.11 11:00,4216.923000,4219.217000,4209.658000,4211.174000,17708
2025.12.11 10:00,4218.510000,4225.931000,4211.732000,4216.953000,23010
2025.12.11 09:00,4216.476000,4221.836000,4210.327000,4218.579000,11249
2025.12.11 08:00,4216.053000,4219.628000,4212.795000,4216.499000,11846
2025.12.11 07:00,4214.358000,4218.689000,4210.520000,4216.079000,14617
2025.12.11 06:00,4207.486000,4215.447000,4204.316000,4214.393000,12857
2025.12.11 05:00,4213.467000,4216.370000,4206.155000,4207.523000,13070
2025.12.11 04:00,4216.738000,4218.360000,4208.590000,4213.523000,10442
2025.12.11 03:00,4222.329000,4224.941000,4209.347000,4216.788000,18312
2025.12.11 02:00,4238.284000,4240.881000,4220.392000,4222.420000,16590
2025.12.11 01:00,4237.144000,4247.762000,4232.997000,4238.251000,22251
2025.12.11 00:00,4232.502000,4245.143000,4231.298000,4237.169000,13699
2025.12.10 23:00,4230.162000,4234.074000,4224.020000,4232.418000,8208
2025.12.10 21:00,4229.729000,4232.572000,4221.196000,4228.570000,10201
2025.12.10 20:00,4216.372000,4238.679000,4211.013000,4229.829000,43307
2025.12.10 19:00,4194.381000,4219.893000,4181.686000,4216.405000,69893
2025.12.10 18:00,4199.767000,4200.769000,4191.955000,4194.418000,10568
2025.12.10 17:00,4204.772000,4204.844000,4196.893000,4199.761000,10067
2025.12.10 16:00,4193.715000,4205.172000,4192.772000,4204.735000,13275
2025.12.10 15:00,4192.603000,4201.318000,4188.957000,4193.620000,21781
2025.12.10 14:00,4200.819000,4207.115000,4191.351000,4192.568000,23604
2025.12.10 13:00,4196.529000,4205.081000,4192.922000,4200.783000,18014
2025.12.10 12:00,4197.311000,4202.310000,4195.244000,4196.506000,9018
2025.12.10 11:00,4193.225000,4197.762000,4192.551000,4197.221000,7345
2025.12.10 10:00,4194.353000,4196.394000,4187.729000,4193.260000,11585
2025.12.10 09:00,4197.821000,4200.624000,4192.542000,4194.396000,11680
2025.12.10 08:00,4203.357000,4206.613000,4197.023000,4197.856000,12565
2025.12.10 07:00,4207.435000,4209.459000,4203.229000,4203.392000,9774
2025.12.10 06:00,4211.354000,4211.744000,4203.119000,4207.375000,12419
2025.12.10 05:00,4206.948000,4214.406000,4201.770000,4211.431000,10198
2025.12.10 04:00,4206.378000,4209.706000,4205.446000,4207.054000,5815
2025.12.10 03:00,4216.962000,4217.242000,4203.765000,4206.300000,12050
2025.12.10 02:00,4213.786000,4218.778000,4211.536000,4216.996000,11236
2025.12.10 01:00,4208.395000,4218.184000,4206.902000,4213.813000,17874
2025.12.10 00:00,4210.815000,4212.703000,4207.063000,4208.473000,8131
2025.12.09 23:00,4208.202000,4213.019000,4207.804000,4210.870000,5964
2025.12.09 21:00,4212.081000,4212.984000,4207.159000,4208.515000,15151
2025.12.09 20:00,4212.540000,4216.052000,4208.971000,4212.123000,16614
2025.12.09 19:00,4208.914000,4214.444000,4207.131000,4212.577000,11277
2025.12.09 18:00,4202.976000,4209.707000,4201.215000,4208.871000,13746
2025.12.09 17:00,4212.384000,4216.340000,4201.544000,4203.044000,17786
2025.12.09 16:00,4212.522000,4221.526000,4210.174000,4212.370000,26186
2025.12.09 15:00,4204.938000,4216.496000,4190.099000,4212.562000,32110
2025.12.09 14:00,4201.238000,4210.295000,4189.416000,4204.982000,29958
2025.12.09 13:00,4204.180000,4208.403000,4195.763000,4201.263000,21203
2025.12.09 12:00,4203.024000,4207.621000,4198.515000,4204.204000,9122
2025.12.09 11:00,4203.965000,4206.468000,4201.200000,4202.976000,8277
2025.12.09 10:00,4202.889000,4208.351000,4201.254000,4203.928000,11620
2025.12.09 09:00,4191.667000,4213.140000,4190.812000,4202.770000,18844
2025.12.09 08:00,4182.332000,4191.890000,4182.332000,4191.625000,10974
2025.12.09 07:00,4182.069000,4185.866000,4175.797000,4182.368000,12593
2025.12.09 06:00,4179.764000,4184.031000,4170.097000,4182.013000,15160
2025.12.09 05:00,4186.966000,4187.290000,4178.114000,4179.793000,11708
2025.12.09 04:00,4194.523000,4195.686000,4184.386000,4186.966000,7522
2025.12.09 03:00,4189.869000,4198.844000,4189.869000,4194.538000,8864
2025.12.09 02:00,4196.063000,4197.123000,4186.012000,4189.827000,11144
2025.12.09 01:00,4190.482000,4197.341000,4188.772000,4196.101000,12406
2025.12.09 00:00,4194.740000,4195.696000,4189.875000,4190.444000,6040
2025.12.08 23:00,4190.080000,4195.410000,4190.080000,4194.735000,4511
2025.12.08 21:00,4191.537000,4193.206000,4188.263000,4190.613000,3628
2025.12.08 20:00,4187.017000,4195.497000,4184.898000,4191.504000,7962
2025.12.08 19:00,4187.287000,4188.840000,4184.122000,4187.057000,8491
2025.12.08 18:00,4194.849000,4195.712000,4184.508000,4187.327000,10319
2025.12.08 17:00,4191.629000,4195.590000,4185.565000,4194.810000,10740
2025.12.08 16:00,4182.891000,4197.891000,4177.118000,4191.592000,16928
2025.12.08 15:00,4196.740000,4196.915000,4176.137000,4182.933000,28844
2025.12.08 14:00,4201.639000,4211.588000,4195.474000,4196.711000,24196
2025.12.08 13:00,4213.810000,4214.768000,4197.657000,4201.607000,19654
2025.12.08 12:00,4208.443000,4215.564000,4208.378000,4213.723000,8148
2025.12.08 11:00,4203.515000,4214.040000,4199.622000,4208.383000,8558
2025.12.08 10:00,4207.958000,4210.340000,4200.935000,4203.561000,8600
2025.12.08 09:00,4209.772000,4212.766000,4204.090000,4207.989000,9561
2025.12.08 08:00,4206.863000,4216.531000,4203.166000,4209.883000,11375
2025.12.08 07:00,4217.044000,4217.372000,4206.297000,4206.864000,9960
2025.12.08 06:00,4217.045000,4218.963000,4212.237000,4217.001000,9772
2025.12.08 05:00,4208.580000,4217.229000,4204.603000,4217.009000,9145
2025.12.08 04:00,4210.051000,4213.232000,4206.960000,4208.501000,5515
2025.12.08 03:00,4208.411000,4213.415000,4206.729000,4210.017000,8615
2025.12.08 02:00,4201.082000,4212.430000,4198.448000,4208.514000,13152
2025.12.08 01:00,4210.955000,4211.902000,4197.576000,4201.123000,20000
2025.12.08 00:00,4201.433000,4211.650000,4199.461000,4210.843000,9076
2025.12.07 23:00,4202.426000,4208.458000,4189.804000,4201.389000,2185
2025.12.05 21:00,4202.279000,4202.596000,4191.863000,4198.522000,13359
2025.12.05 20:00,4207.690000,4207.844000,4199.289000,4202.237000,23960
2025.12.05 19:00,4208.869000,4210.843000,4202.314000,4207.649000,12779
2025.12.05 18:00,4217.434000,4219.244000,4206.714000,4208.833000,16737
2025.12.05 17:00,4214.196000,4219.945000,4206.266000,4217.463000,21382
2025.12.05 16:00,4243.536000,4245.707000,4198.651000,4214.239000,54726
2025.12.05 15:00,4242.194000,4259.240000,4234.149000,4243.480000,29964
2025.12.05 14:00,4234.517000,4245.686000,4228.277000,4242.047000,24982
2025.12.05 13:00,4228.675000,4239.058000,4221.524000,4234.610000,22094
2025.12.05 12:00,4223.744000,4229.697000,4222.831000,4228.696000,10070
2025.12.05 11:00,4222.880000,4225.647000,4220.002000,4223.693000,6969
2025.12.05 10:00,4223.309000,4227.553000,4222.510000,4222.918000,6614
2025.12.05 09:00,4220.598000,4225.020000,4215.909000,4223.315000,9747
2025.12.05 08:00,4224.409000,4227.138000,4220.530000,4220.565000,9923
2025.12.05 07:00,4224.509000,4230.701000,4222.516000,4224.363000,9638
2025.12.05 06:00,4220.436000,4229.339000,4218.605000,4224.483000,14868
2025.12.05 05:00,4216.707000,4221.411000,4214.312000,4220.533000,11057
2025.12.05 04:00,4209.544000,4217.396000,4207.863000,4216.749000,8782
2025.12.05 03:00,4207.330000,4210.979000,4201.826000,4209.557000,10497
2025.12.05 02:00,4203.012000,4208.345000,4196.713000,4207.306000,12407
2025.12.05 01:00,4201.672000,4204.422000,4194.840000,4203.036000,16231
2025.12.05 00:00,4206.077000,4210.526000,4201.207000,4201.679000,9068
2025.12.04 23:00,4208.515000,4209.826000,4203.865000,4206.079000,7966
2025.12.04 21:00,4209.828000,4210.320000,4207.963000,4208.601000,3897
2025.12.04 20:00,4208.921000,4210.381000,4205.441000,4209.862000,9155
2025.12.04 19:00,4207.935000,4210.186000,4199.599000,4208.939000,14451
2025.12.04 18:00,4216.448000,4217.420000,4207.351000,4207.960000,12871
2025.12.04 17:00,4215.813000,4217.580000,4208.995000,4216.473000,12716
2025.12.04 16:00,4207.493000,4219.486000,4206.674000,4215.711000,19383
2025.12.04 15:00,4201.381000,4210.294000,4191.287000,4207.520000,28095
2025.12.04 14:00,4198.271000,4213.586000,4193.633000,4201.434000,32668
2025.12.04 13:00,4190.466000,4198.358000,4185.475000,4198.229000,22610
2025.12.04 12:00,4198.625000,4201.793000,4188.716000,4190.506000,13850
2025.12.04 11:00,4197.285000,4206.521000,4197.216000,4198.652000,10198
2025.12.04 10:00,4199.847000,4202.687000,4196.630000,4197.310000,10710
2025.12.04 09:00,4184.751000,4202.363000,4183.686000,4199.883000,14591
2025.12.04 08:00,4193.713000,4196.387000,4184.733000,4184.798000,16324
2025.12.04 07:00,4190.099000,4194.971000,4186.434000,4193.744000,13198
2025.12.04 06:00,4181.103000,4190.232000,4178.526000,4190.118000,20517
2025.12.04 05:00,4196.964000,4199.049000,4174.868000,4181.003000,20640
2025.12.04 04:00,4195.765000,4199.101000,4192.764000,4197.017000,8340
2025.12.04 03:00,4200.508000,4201.642000,4187.241000,4195.851000,15879
2025.12.04 02:00,4209.177000,4209.177000,4198.882000,4200.487000,15439
2025.12.04 01:00,4211.605000,4216.817000,4205.834000,4209.143000,19435
2025.12.04 00:00,4207.102000,4215.847000,4204.274000,4211.660000,10045
2025.12.03 23:00,4205.117000,4209.004000,4202.395000,4207.165000,7926
2025.12.03 21:00,4206.111000,4210.197000,4202.716000,4202.718000,7188
2025.12.03 20:00,4207.830000,4212.701000,4203.600000,4206.143000,10726
2025.12.03 19:00,4197.017000,4209.997000,4196.965000,4207.944000,11583
2025.12.03 18:00,4211.079000,4211.538000,4195.225000,4196.986000,20698
2025.12.03 17:00,4200.714000,4215.503000,4200.240000,4211.019000,19054
2025.12.03 16:00,4216.307000,4224.964000,4195.758000,4200.811000,27557
2025.12.03 15:00,4212.560000,4229.466000,4206.145000,4216.342000,27994
2025.12.03 14:00,4237.256000,4241.579000,4205.111000,4212.529000,47773
2025.12.03 13:00,4213.578000,4238.818000,4211.353000,4237.229000,23317
2025.12.03 12:00,4208.537000,4214.306000,4205.121000,4213.546000,11260
2025.12.03 11:00,4200.497000,4209.241000,4196.981000,4208.564000,10429
2025.12.03 10:00,4201.996000,4204.853000,4194.480000,4200.539000,13233
2025.12.03 09:00,4206.449000,4207.532000,4196.979000,4202.038000,12694
2025.12.03 08:00,4206.500000,4210.335000,4203.746000,4206.420000,14257
2025.12.03 07:00,4208.216000,4210.195000,4199.985000,4206.453000,14847
2025.12.03 06:00,4207.782000,4211.848000,4204.707000,4208.176000,17182
2025.12.03 05:00,4222.287000,4223.992000,4203.227000,4207.842000,20236
